0,1,2,3,4,5,6
2004-04-19,False,IVV,0.00654626884643883,IEF,0.02452989040364706,0.0
2004-04-20,False,IVV,-0.010854197158116752,IEF,0.01747162614461173,0.0
2004-04-21,False,IVV,-0.008161520602010142,IEF,0.017954650269689898,0.00030000000000000024
2004-04-22,False,IVV,0.005655311852582834,IEF,0.018673443335786688,0.00020000000000000017
2004-04-23,False,SPY,0.01698265673489696,IEF,0.005671878620420623,0.00040000000000000034
2004-04-26,False,SPY,0.012598675104525281,IEF,0.00010930557903732208,0.00040000000000000034
2004-04-27,False,IVV,0.002139913656310055,IEF,0.0028719296706352093,0.00020000000000000017
2004-04-28,False,IVV,-0.011432379858850483,IEF,-0.00777268877003956,0.00010000000000000009
2004-04-29,False,SPY,-0.02283412351420122,IEF,-0.003264493074733643,0.00020000000000000017
2004-04-30,True,SPY,-0.040627177082431465,IEF,-0.007072777958666676,0.00030000000000000024
2004-05-03,True,IVV,-0.027071596798496245,IEF,-0.006989325245059574,0.0006000000000000005
2004-05-04,True,SPY,-0.023205807300398118,IEF,-0.004605654268861281,0.00040000000000000034
2004-05-05,True,IVV,-0.02743973802825994,IEF,-0.009335772703796374,0.00040000000000000034
2004-05-06,True,SPY,-0.02985111554775821,IEF,-0.007845245316925542,0.0006000000000000005
2004-05-07,True,SPY,-0.04234273880111106,IEF,-0.013577260646070122,0.0014000000000000002
2004-05-10,True,IVV,-0.0499468558547439,IEF,-0.008247417804027601,0.0013000000000000012
2004-05-11,True,IVV,-0.03951206574993815,IEF,-0.009148545350689874,0.001100000000000001
2004-05-12,True,IVV,-0.03177300577224751,IEF,-0.007998883124409661,0.0010000000000000009
2004-05-13,True,IVV,-0.039665539699826446,IEF,-0.013159022870808612,0.0006999999999999996
2004-05-14,True,SPY,-0.03922800135292759,IEF,-0.020117855702050935,0.0006999999999999996
2004-05-17,True,IVV,-0.04818375673678621,IEF,-0.010038039764035611,0.0013
2004-05-18,True,IVV,-0.05344920567120892,IEF,-0.007025266963318955,0.0012
2004-05-19,True,IVV,-0.051670947753719054,IEF,-0.014077006774663281,0.0010999999999999998
2004-05-20,True,SPY,-0.04909981267356334,IEF,-0.015096949352718325,0.0013
2004-05-21,True,IVV,-0.049959482176415215,IEF,-0.017252360284227497,0.0012
2004-05-24,True,IVV,-0.04953133110262398,IEF,-0.016069771941619515,0.0017000000000000003
2004-05-25,True,IVV,-0.02429815332261409,IEF,-0.017680569040463,0.0016000000000000003
2004-05-26,True,IVV,-0.016861664334778315,IEF,-0.015329197095485525,0.0018000000000000004
2004-05-27,False,IVV,0.005502233954661984,IEF,-0.013323197743456361,0.0017000000000000003
2004-05-28,False,SPY,0.019268862563691203,IEF,-0.01617185212562977,0.0020000000000000005
2004-06-01,False,IVV,0.004523673680053575,IEF,-0.0184091014184955,0.0026999999999999993
2004-06-02,False,IVV,0.0202176616312435,IEF,-0.013368014497107228,0.0026999999999999993
2004-06-03,False,SPY,0.006247572198047502,IEF,-0.017952478106417202,0.0026999999999999993
2004-06-04,False,SPY,0.003021820656279539,IEF,-0.025110445145851812,0.0034
2004-06-07,False,IVV,0.017921293598004873,IEF,-0.017701003108683055,0.0034
2004-06-08,False,IVV,0.03385389970282082,IEF,-0.016899057631358794,0.003300000000000001
2004-06-09,False,IVV,0.03761955656321225,IEF,-0.0214969346131757,0.0032000000000000006
2004-06-10,False,IVV,0.04378965623992359,IEF,-0.012489772312487157,0.0037
2004-06-14,False,SPY,0.033500665444984756,IEF,-0.01650519979999654,0.004999999999999999
2004-06-15,False,IVV,0.026771672875792296,IEF,-0.01086326813337557,0.004300000000000001
2004-06-16,False,IVV,0.026045366762408317,IEF,-0.015236694618406599,0.0039000000000000003
2004-06-17,False,IVV,0.010919744318182323,IEF,-0.012481274177558177,0.004
2004-06-18,False,SPY,0.009504788797868757,IEF,-0.026007712192785415,0.004200000000000001
2004-06-21,False,IVV,0.00353263269451487,IEF,-0.02446845863802105,0.0044
2004-06-22,False,SPY,0.0035530654283206786,IEF,-0.030967997588999374,0.004300000000000001
2004-06-23,False,IVV,0.004271641530817272,IEF,-0.0314641687042263,0.0041
2004-06-24,False,IVV,-0.00424794104898063,IEF,-0.028265211026416437,0.0041
2004-06-25,False,IVV,-0.007041029207232152,IEF,-0.02372988044932145,0.004200000000000001
2004-06-28,True,IVV,-0.007278591352858688,IEF,-0.029234258895644127,0.004899999999999999
2004-06-29,True,IVV,-0.000639660532843811,IEF,-0.027454772912347547,0.004899999999999999
2004-06-30,True,SPY,0.0011063940958899732,IEF,-0.025628411380363092,0.0045000000000000005
2004-07-01,True,IVV,0.00038129119983576487,IEF,-0.0163235073357042,0.0031999999999999997
2004-07-02,True,SPY,-0.0008728544834573082,IEF,-0.003728028260286287,0.004
2004-07-06,True,SPY,-0.005865579379229824,IEF,-0.009569879786475166,0.004300000000000001
2004-07-07,True,SPY,-0.010554117421229137,IEF,-0.0018904765516848387,0.0036000000000000008
2004-07-08,True,IVV,-0.01765806017291094,IEF,-0.0005989424179601022,0.003300000000000001
2004-07-09,True,IVV,0.0010597645133172406,IEF,-0.003487211175711158,0.0036
2004-07-12,True,IVV,-0.004355641841569335,IEF,-0.0013088641872219808,0.004000000000000001
2004-07-13,True,SPY,-0.017353908729014877,IEF,-0.007298604070544057,0.004000000000000001
2004-07-14,True,IVV,-0.021412933844974558,IEF,-0.006147170573983396,0.004000000000000001
2004-07-15,True,IVV,-0.02777067115589693,IEF,-0.002887108934220395,0.004100000000000001
2004-07-16,True,IVV,-0.028022975143703444,IEF,0.0006679088387697707,0.004200000000000001
2004-07-19,True,SPY,-0.01931028165455939,IEF,-0.0019011473552894564,0.004100000000000001
